,ra,dec,clon,clat,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,nb,na,cc_flags,ph_qual,qual_frame,mjd,allwise_cntr,w1mpro_allwise,w1sigmpro_allwise,w2mpro_allwise,w2sigmpro_allwise,w3mpro_allwise,w3sigmpro_allwise,w4mpro_allwise,w4sigmpro_allwise,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,dist,angle
0,278.5359535,9.5669959,18h34m08.63s,09d34m01.19s,0.0351,0.0298,0.0019,10.557,0.017,65.4,31.71,10.57,0.017,62.2,11.53,1,0,,,10,56749.45888837,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.645972,107.547643
1,278.5358695,9.566966,18h34m08.61s,09d34m01.08s,0.0352,0.0299,-0.0067,10.593,0.016,67.7,15.68,10.605,0.019,55.8,3.513,1,0,,,10,56749.59055567,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.438619,133.584901
2,278.5359031,9.5669922,18h34m08.62s,09d34m01.17s,0.033,0.0314,-0.0054,10.56,0.016,67.6,33.33,10.548,0.021,51.5,11.03,1,0,,,10,56749.72222293,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.484009,115.461886
3,278.5359143,9.5670171,18h34m08.62s,09d34m01.26s,0.0418,0.0316,0.0099,10.628,0.02,54.9,27.8,10.604,0.019,57.6,14.13,1,0,,,5,56749.78805661,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.491245,103.951491
4,278.5359682,9.5669663,18h34m08.63s,09d34m01.08s,0.0386,0.0379,-0.011,10.627,0.02,54.8,35.21,10.644,0.026,41.4,9.012,1,0,,,5,56749.85389029,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.7329,114.275948
5,278.5358876,9.5669637,18h34m08.61s,09d34m01.07s,0.0375,0.0364,-0.0103,10.598,0.019,57.9,14.3,10.597,0.02,54.3,15.22,1,0,,,10,56749.91959664,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.492369,129.12341
6,278.5359244,9.5670153,18h34m08.62s,09d34m01.26s,0.0344,0.0307,0.0101,10.557,0.018,59.5,37.55,10.589,0.019,56.7,8.902,1,0,,,5,56749.919724,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.52761,103.695679
7,278.5359674,9.5670168,18h34m08.63s,09d34m01.26s,0.0383,0.0407,-0.011,10.54,0.021,52.3,28.68,10.554,0.023,48.2,11.91,1,0,,,5,56749.98543032,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.675909,100.185082
8,278.5358775,9.5669932,18h34m08.61s,09d34m01.18s,0.0343,0.0342,-0.0122,10.582,0.018,58.9,30.14,10.617,0.019,56.2,5.034,1,0,,,10,56749.98555769,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.402006,120.573769
9,278.5358579,9.5669698,18h34m08.61s,09d34m01.09s,0.0332,0.0335,-0.0091,10.599,0.017,64.2,9.036,10.578,0.018,59.3,3.188,1,0,,,10,56750.05126399,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.399791,136.23443
10,278.5358612,9.5669779,18h34m08.61s,09d34m01.12s,0.0321,0.0311,-0.0068,10.572,0.018,61.7,30.07,10.532,0.018,58.9,11.44,1,0,,,5,56750.05139137,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.387893,132.001595
11,278.5358694,9.5669522,18h34m08.61s,09d34m01.03s,0.0406,0.0369,-0.0112,10.555,0.019,55.8,18.87,10.575,0.021,51.9,8.223,1,0,,,0,56750.11709767,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.474,137.968591
12,278.535892,9.566991,18h34m08.61s,09d34m01.17s,0.0355,0.0342,-0.0048,10.64,0.018,58.8,26.64,10.597,0.018,60.5,7.919,1,0,,,10,56750.18293135,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.45077,118.111821
13,278.535883,9.5669882,18h34m08.61s,09d34m01.16s,0.0323,0.0336,-0.0086,10.614,0.017,62.8,36.84,10.638,0.022,49.7,12.28,1,0,,,10,56750.18305867,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.428013,121.318939
14,278.5359052,9.5669748,18h34m08.62s,09d34m01.11s,0.035,0.0331,0.0115,10.556,0.018,59.2,52.22,10.61,0.02,55.3,12.67,1,0,,,10,56750.31459861,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.520408,121.346025
15,278.5355398,9.5670637,18h34m08.53s,09d34m01.43s,0.0369,0.0341,-0.0117,10.307,0.017,64.1,80.17,10.567,0.021,50.8,35.87,1,0,,,0,56750.44626596,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.854119,273.310334
16,278.5358592,9.5669925,18h34m08.61s,09d34m01.17s,0.0312,0.0326,-0.0137,10.633,0.016,67.0,39.0,10.633,0.019,57.4,15.98,1,0,,,10,56750.57806376,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.349133,126.36235
17,278.5358759,9.5669449,18h34m08.61s,09d34m01.00s,0.0315,0.0296,-0.0113,10.595,0.016,69.2,36.96,10.4,0.017,65.4,15.21,1,0,,,10,56928.9890867,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.508973,138.019944
18,278.5358606,9.5669883,18h34m08.61s,09d34m01.16s,0.0324,0.0321,-0.0123,10.599,0.016,70.0,28.36,10.623,0.02,53.6,7.672,1,0,,,10,56929.12062677,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.362227,127.822385
19,278.5358794,9.5669872,18h34m08.61s,09d34m01.15s,0.0327,0.0322,-0.0094,10.558,0.016,65.8,33.21,10.586,0.02,55.4,7.062,1,0,,,5,56929.25216679,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.41908,122.647748
20,278.5359032,9.5669755,18h34m08.62s,09d34m01.11s,0.0323,0.0321,-0.0086,10.548,0.016,66.6,16.98,10.544,0.02,55.1,10.43,1,0,,,10,56929.38370682,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.51304,121.518146
21,278.5359616,9.5669916,18h34m08.63s,09d34m01.17s,0.039,0.0377,-0.0107,10.569,0.019,56.6,19.84,10.586,0.023,48.2,4.882,1,0,,,10,56929.44941322,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.678086,108.062253
22,278.5359226,9.5669552,18h34m08.62s,09d34m01.04s,0.0391,0.0386,-0.0185,10.602,0.021,51.8,7.055,10.584,0.022,50.4,11.19,1,0,,,10,56929.44954053,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.610515,123.986777
23,278.5359427,9.5669733,18h34m08.63s,09d34m01.10s,0.0362,0.0317,-0.0105,10.58,0.015,71.1,24.52,10.554,0.022,48.6,8.616,1,0,,,10,56929.51524693,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.640184,115.550996
24,278.5358936,9.5669616,18h34m08.61s,09d34m01.06s,0.0404,0.0421,0.0042,10.54,0.021,51.1,41.82,10.652,0.023,47.5,12.21,1,0,,,10,56929.58095324,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.513721,128.278533
25,278.5358521,9.566989,18h34m08.60s,09d34m01.16s,0.0367,0.0449,-0.0106,10.586,0.022,50.2,42.06,10.629,0.022,50.2,12.5,1,0,,,10,56929.58108056,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.337241,130.628929
26,278.5358873,9.5669672,18h34m08.61s,09d34m01.08s,0.0346,0.0317,-0.0097,10.594,0.015,72.7,4.503,10.62,0.019,55.7,3.989,1,0,,,10,56929.64678691,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.483677,128.04502
27,278.535891,9.5669663,18h34m08.61s,09d34m01.08s,0.0335,0.0315,-0.0103,10.608,0.016,69.7,14.95,10.647,0.019,57.5,4.797,1,0,,,5,56930.10710517,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.496048,127.404753
28,278.5358952,9.5670087,18h34m08.61s,09d34m01.23s,0.0337,0.0358,-0.017,10.556,0.016,67.2,30.9,10.636,0.022,49.4,12.18,1,0,,,10,56932.27745275,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.435138,109.979407
29,278.5358899,9.5669987,18h34m08.61s,09d34m01.20s,0.0517,0.0447,-0.0156,10.625,0.02,53.6,33.61,,,,,1,0,,,10,56932.34315911,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.431639,115.331541
30,278.5358909,9.5669612,18h34m08.61s,09d34m01.06s,0.0397,0.0342,-0.0121,10.538,0.02,54.9,28.87,10.564,0.021,50.7,10.57,1,0,,,10,56932.34328647,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.507132,129.077105
31,278.5359286,9.5669975,18h34m08.62s,09d34m01.19s,0.0377,0.0329,-0.0112,10.594,0.016,68.0,28.7,10.584,0.021,50.7,4.278,1,0,,,10,56932.40899282,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.560354,109.711597
32,278.5359122,9.5669498,18h34m08.62s,09d34m01.02s,0.0419,0.0385,-0.0106,10.593,0.02,53.4,30.58,10.62,0.022,50.1,13.87,1,0,,,10,56932.47469922,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.591911,127.547047
33,278.5358599,9.5669785,18h34m08.61s,09d34m01.12s,0.038,0.037,-0.0113,10.58,0.02,53.2,26.37,10.625,0.022,49.3,4.825,1,0,,,10,56932.47482654,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.383028,132.223424
34,278.5358624,9.5669815,18h34m08.61s,09d34m01.13s,0.0358,0.0323,-0.0071,10.615,0.018,59.0,19.8,10.588,0.019,55.8,8.73,1,0,,,10,56932.54053016,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.382597,130.132078
35,278.5358622,9.566985,18h34m08.61s,09d34m01.15s,0.0389,0.0373,-0.0167,10.633,0.02,55.5,18.85,10.62,0.021,51.9,7.371,1,0,,,10,56932.60623653,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.374044,128.726373
36,278.5358832,9.5669591,18h34m08.61s,09d34m01.05s,0.0369,0.0367,-0.0163,10.541,0.019,58.0,35.73,10.608,0.019,57.6,5.807,1,0,,,10,56932.67194285,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.491226,131.772405
37,278.535891,9.5669821,18h34m08.61s,09d34m01.14s,0.0402,0.038,-0.0109,10.645,0.02,54.0,13.09,10.602,0.021,51.4,11.31,1,0,,,10,56932.67207025,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.463704,121.812951
38,278.5358918,9.5669716,18h34m08.61s,09d34m01.10s,0.0331,0.0313,-0.0102,10.618,0.016,69.2,22.36,10.62,0.018,59.1,12.76,1,0,,,10,56932.73777662,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.487006,125.418255
39,278.5359244,9.5669815,18h34m08.62s,09d34m01.13s,0.0351,0.0305,-0.0121,10.584,0.015,72.6,20.54,10.599,0.019,55.9,7.419,1,0,,,10,56932.8693167,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.568837,115.690682
40,278.5359377,9.5669844,18h34m08.63s,09d34m01.14s,0.0354,0.0318,-0.0118,10.568,0.015,71.1,13.39,10.582,0.021,51.4,6.984,1,0,,,10,56933.00085684,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.607599,112.872281
41,278.535985,9.5669551,18h34m08.64s,09d34m01.04s,0.0465,0.0399,-0.0179,10.683,0.022,49.6,5.176,10.647,0.024,44.5,5.496,1,0,,,10,57111.36415316,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.803941,115.147976
42,278.5358984,9.5669804,18h34m08.62s,09d34m01.13s,0.034,0.0307,-0.009,10.562,0.016,69.7,22.84,10.612,0.019,57.7,4.195,1,0,,,5,57111.49543872,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.489328,120.80038
43,278.5358682,9.5669639,18h34m08.61s,09d34m01.07s,0.038,0.0332,-0.0107,10.604,0.015,70.9,19.51,10.636,0.022,50.0,2.982,1,0,,,5,57111.62672418,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.440575,134.710888
44,278.535896,9.5669699,18h34m08.62s,09d34m01.09s,0.0395,0.0323,-0.0099,10.66,0.018,59.2,5.577,10.619,0.019,56.7,6.35,1,0,,,10,57111.69243059,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.502717,125.001872
45,278.5358728,9.5670034,18h34m08.61s,09d34m01.21s,0.0379,0.0359,-0.0125,10.619,0.018,60.1,24.44,10.607,0.019,57.3,6.855,1,0,,,10,57111.75800964,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.369687,116.986903
46,278.5359635,9.5669611,18h34m08.63s,09d34m01.06s,0.0363,0.0327,-0.0151,10.565,0.016,68.3,14.62,10.597,0.019,56.1,8.958,1,0,,,10,57111.8237161,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.725783,116.164951
47,278.5358984,9.5669836,18h34m08.62s,09d34m01.14s,0.039,0.0379,-0.003,10.587,0.02,54.7,23.34,10.584,0.021,52.3,8.657,1,0,,,10,57111.88929524,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.483531,119.627774
48,278.535887,9.5669958,18h34m08.61s,09d34m01.18s,0.0361,0.0359,-0.011,10.563,0.019,57.1,33.12,10.638,0.02,53.0,13.0,1,0,,,5,57111.88942256,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.427029,117.188944
49,278.5358958,9.5669663,18h34m08.61s,09d34m01.08s,0.0397,0.0339,-0.0142,10.599,0.016,66.7,9.931,10.589,0.022,49.3,6.851,1,0,,,5,57111.95500166,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.509687,126.241125
50,278.5358754,9.5669595,18h34m08.61s,09d34m01.05s,0.0341,0.0308,-0.0117,10.588,0.017,64.2,33.94,10.617,0.019,56.5,11.42,1,0,,,10,57112.02070811,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.469937,133.890937
51,278.5359299,9.5669834,18h34m08.62s,09d34m01.14s,0.0375,0.0356,-0.0029,10.613,0.019,57.9,22.42,10.584,0.019,57.9,10.48,1,0,,,10,57112.08628726,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.583658,114.254537
52,278.5359193,9.5669655,18h34m08.62s,09d34m01.08s,0.0353,0.0354,-0.0065,10.601,0.018,60.1,26.11,10.632,0.021,52.3,8.032,1,0,,,10,57112.21770065,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.580582,121.598162
53,278.5358749,9.5669729,18h34m08.61s,09d34m01.10s,0.0403,0.0331,0.0083,10.6,0.018,61.8,9.136,10.644,0.025,44.0,4.322,1,0,,,5,57112.34898616,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.436503,129.484861
54,278.5358942,9.5669483,18h34m08.61s,09d34m01.01s,0.031,0.0335,-0.0139,10.63,0.016,68.9,43.02,10.659,0.019,56.3,16.27,1,0,,,5,57112.48027176,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.546251,132.085288
55,278.5358606,9.5669742,18h34m08.61s,09d34m01.11s,0.034,0.0351,-0.0106,10.61,0.019,58.6,33.16,10.619,0.02,55.2,8.655,1,0,,,10,57290.93114648,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.395383,133.642745
56,278.535868,9.5669706,18h34m08.61s,09d34m01.09s,0.0345,0.0333,-0.0098,10.603,0.017,64.3,40.61,10.639,0.021,50.6,9.611,1,0,,,5,57291.0623047,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.42343,132.458463
57,278.5359037,9.5669725,18h34m08.62s,09d34m01.10s,0.0359,0.0351,-0.0089,10.599,0.018,58.7,47.09,10.613,0.019,56.6,4.699,1,0,,,10,57291.19346301,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.520263,122.42992
58,278.5359064,9.5669486,18h34m08.62s,09d34m01.01s,0.0377,0.0367,-0.0112,10.577,0.019,56.2,31.74,10.611,0.02,53.5,14.35,1,0,,,10,57291.25904208,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.578447,129.129372
59,278.5358896,9.5669628,18h34m08.61s,09d34m01.07s,0.0327,0.0349,-0.0069,10.597,0.017,62.1,31.38,10.611,0.019,58.7,14.81,1,0,,,10,57291.32462122,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.499918,128.89804
60,278.5358774,9.566972,18h34m08.61s,09d34m01.10s,0.0354,0.037,-0.0038,10.621,0.019,57.9,42.06,10.667,0.023,47.5,10.13,1,0,,,10,57291.32474859,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.445426,129.080608
61,278.5358913,9.5669864,18h34m08.61s,09d34m01.15s,0.0368,0.034,-0.0082,10.622,0.02,55.4,8.012,10.588,0.02,53.2,7.848,1,0,,,10,57291.39032771,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.456652,120.091775
62,278.5359177,9.5669692,18h34m08.62s,09d34m01.09s,0.0357,0.032,-0.0085,10.645,0.017,63.7,16.18,10.637,0.021,52.0,12.27,1,0,,,10,57291.45590679,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.568821,120.755131
63,278.5358234,9.5669821,18h34m08.60s,09d34m01.14s,0.0378,0.0358,-0.0166,10.624,0.018,60.5,9.942,10.558,0.025,42.6,4.753,1,0,,,10,57291.52148593,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.28895,147.777359
64,278.5358996,9.5669577,18h34m08.62s,09d34m01.05s,0.0355,0.0306,-0.0104,10.577,0.016,69.8,8.904,10.609,0.02,55.3,8.248,1,0,,,10,57291.58706506,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.53914,128.047574
65,278.5358802,9.5669446,18h34m08.61s,09d34m01.00s,0.0363,0.0343,-0.014,10.647,0.017,64.5,6.904,10.664,0.02,54.4,3.388,1,0,,,5,57291.65264419,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.520099,136.849363
66,278.5359547,9.5669675,18h34m08.63s,09d34m01.08s,0.0351,0.0339,-0.014,10.579,0.016,68.4,22.38,10.561,0.023,47.7,6.762,1,0,,,10,57291.78380302,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.687625,115.589685
67,278.5358645,9.5670106,18h34m08.61s,09d34m01.24s,0.0359,0.0336,-0.0146,10.592,0.018,59.8,28.17,10.574,0.019,58.5,7.907,1,0,,,10,57291.91496128,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.331819,115.307055
68,278.5359809,9.5669768,18h34m08.64s,09d34m01.12s,0.0371,0.0293,-0.0055,10.508,0.017,65.8,37.63,10.589,0.02,55.5,14.94,1,0,,,10,57292.04624691,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.760307,110.279225
69,278.5359721,9.5669807,18h34m08.63s,09d34m01.13s,0.0386,0.0352,0.0059,10.588,0.02,54.0,84.36,10.634,0.021,52.8,24.22,1,0,,,0,57475.65206946,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.726141,110.09441
70,278.5359385,9.5669809,18h34m08.63s,09d34m01.13s,0.0344,0.0348,0.0031,10.721,0.016,66.6,121.4,10.769,0.022,48.8,52.11,1,0,,,0,57476.17632118,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.615201,113.850739
71,278.5360136,9.5669229,18h34m08.64s,09d34m00.92s,0.0344,0.0339,-0.0049,10.82,0.015,70.2,98.53,10.755,0.024,45.8,25.1,1,0,,,0,57476.37293147,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.947123,118.888421
72,278.5357482,9.5668963,18h34m08.58s,09d34m00.83s,0.0435,0.0353,-0.0131,10.589,0.02,54.9,47.72,10.582,0.024,45.7,24.24,1,0,,,0,57476.76615205,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.564721,191.53118
73,278.5359025,9.5669589,18h34m08.62s,09d34m01.05s,0.0356,0.034,-0.0108,10.62,0.016,67.6,8.961,10.633,0.021,52.5,2.597,1,0,,,10,57478.92874324,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.544675,127.022216
74,278.5359373,9.5669815,18h34m08.62s,09d34m01.13s,0.0363,0.0312,-0.0134,10.596,0.015,70.4,22.58,10.605,0.019,56.6,10.29,1,0,,,0,57478.9943225,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.61043,113.826991
75,278.5359309,9.5669888,18h34m08.62s,09d34m01.16s,0.0424,0.039,0.007,10.66,0.021,52.2,25.46,10.591,0.022,49.0,4.179,1,0,,,10,57479.0597744,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.579222,112.356708
76,278.5358758,9.5669512,18h34m08.61s,09d34m01.02s,0.0382,0.0355,-0.0137,10.66,0.02,53.1,30.41,10.666,0.019,56.4,3.84,1,0,,,5,57479.05990171,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.4921,136.284151
77,278.5358338,9.5669748,18h34m08.60s,09d34m01.11s,0.0366,0.0337,-0.0072,10.608,0.015,70.9,32.77,10.662,0.022,50.1,8.105,1,0,,,10,57479.12535366,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.331306,144.797971
78,278.5358883,9.5669646,18h34m08.61s,09d34m01.07s,0.0338,0.0321,-0.0095,10.644,0.018,62.0,24.52,10.611,0.019,56.5,5.412,1,0,,,10,57479.19093288,2788109001351064728,10.531,0.024,10.52,0.021,10.297,0.067,9.11,,1046661329,11.518,0.0289,10.896,0.0281,10.781,0.0302,0.492263,128.648347
